ID,Sex,Cohort,Ethnicity,Race,MomEduc,DadEduc,ParentEduc,ParEdCon,AgeT1,AgeT2,Enum_T1,Enum_T2,GiveNum_T1,GiveNum_T2,GiveNumCatChange,CPknow_T1,CPknow_T2,PointX_T1,PointX_T2,MagBox_T1,MBCat_T1,NumCat_T1,AnsOtsCat_T1,MagBox_T2,Num_T1,MBCat_T2,NumCat_T2,AnsOtsCat_T2,Num_WF_T1,Num_T2,Num_WF_T2,OrdCh_T1,OrdCh_T2,VerbCount_T1,VerbCount_T2,NVBCalc_T1,NVBCalc_T2,NumRec_T1,NumRec_T2,NumComp_T1,NumComp_T2,CountKnow_T1,CountKnow_T2,Area_T1,Area_T2,EF,WPPSI,PALS,TEMA,TEMA_raw,ZParentEduc,ZAgeT1,ZEF,ZNum_T1,ZNum_T2,ZMagBox_T1,ZMagBox_T2,ZGiveNum_T1,ZGiveNum_T2,ZWPPSI,ZPALS,filter_$,RMagBox_,NMagBox_,RNum_T1,NNum_T1,ZSco01,ZSco02,ZSco03,ZSco04,ZSco05,StdZ01,StdZ02,StdZ03,StdZ04,StdZ05,ZAgeT2,ZzZz01,ZzZz02,ZNumCat_T2
353,0,B,2,5, ,3, ,1,50,54,13,18,6,6,2,1,1,2.353,2.005,75,1,1,4,100,83.33,1,1,4,.48,86.67,.39,2.03,2.83,9,15,18.18,58.33,5,6,83.33,83.33,70,75,79.17,87.5,64,130,13,105,16, ,1.28979055367207,2.40349041075712,.943014781642187,.773012043105148,.430070573303456,1.52387640989284,1.41074318434123,1.04672500811617,2.14479631030406,.065148962493011,0,62.5,1,42,1, ,1.28979055367207,2.40349041075712,2.14479631030406,.065148962493011, ,1.28979055367207,2.40349041075712,2.14479631030406,.065148962493011,1.22599388099474,1.52387640989284,.773012043105148,1.03103191993428
354,0,B,2,3,2,2,2,1,48,53,10,11,2,5,1,0,1,1.705,2.318,87.5,1,1,4,50,93.33,0,1,2,.28,86.67,.39,3.91,2.88,14,9,8.33,16.67,1,2, ,33.33,75,66.67,54.17,75,15,83,4,88,9,-1.75202874648657,.648135956619129,-1.20741381483789,1.52609466382212,.773012043105148,1.12584722325441,-1.10627670753528,-.617364335791787,.52875799379064,-.878113467627594,-.900291266174967,0,31,1,17,1,-1.75202874648657,.648135956619129,-1.20741381483789,-.878113467627594,-.900291266174967,-1.75202874648657,.648135956619129,-1.20741381483789,-.878113467627594,-.900291266174967,.911386985607203,-1.10627670753528,.773012043105148,1.03103191993428
371,0,B, ,3,3.5,3.5,3.5,1,44,50,4,10,1,0,0,0,0,1.945,1.683,75,1,1,4,50,63.33,0,0,1,1.08,70,.97,3.08,1.66,5,6,8.33,0,10,8,50,50,75,75,66.67,70.83,15,83,12,72,2,-.0196415778754101,-.635173237486746,-1.20741381483789,-.223144982717684,-.0569488245846305,.430070573303456,-1.10627670753528,-1.12439121582504,-2.06107707783699,-.878113467627594,-.0421221740256533,0,62.5,1,96,2,-.0196415778754101,-.635173237486746,-1.20741381483789,-.878113467627594,-.0421221740256533,-.0196415778754101,-.635173237486746,-1.20741381483789,-.878113467627594,-.0421221740256533,-.032433700555414,-1.10627670753528,-.0569488245846305,-.964513731551425
385,1,B,3,2,4,5,4.5,2,49,55,14,20,6,6,2,1,1,3.535,2.888,75,1,1,4,50,70,0,1,2,.98,96.67,.04,2.86,3.61,29,29,41.67,50,14,15,100,100,66.67,75,29.17,91.67,28,100,22,122,26,1.13528320119869,.968963255145598,-.249418816210645,.165769298696333,1.27088898832997,.430070573303456,-1.10627670753528,1.41074318434123,1.04672500811617,.215279430773218,1.03058919116099,0,62.5,1,78.5,1,1.13528320119869,.968963255145598,-.249418816210645,.215279430773218,1.03058919116099,1.13528320119869,.968963255145598,-.249418816210645,.215279430773218,1.03058919116099,1.54060077638228,-1.10627670753528,1.27088898832997,1.03103191993428
386,0,B,2,3,3.5,3,3.25,1,44,50,3,14,2,3,0,0,0,2.165,2.865,87.5,1,0,3,100,53.33,1,1,4,2.17,93.37,.27,2.36,3.55,14,9,25,16.67,2,2,16.67,50,75,75,58.33,62.5,24,85,2,88,8,-.308372772643936,-.635173237486746,-.544186508095953,-.80622486489762,1.10658959640578,1.12584722325441,1.52387640989284,-.617364335791787,-.507176034860411,-.749479008992204,-1.1148335392123,1,31,1,141.5,2,-.308372772643936,-.635173237486746,-.544186508095953,-.749479008992204,-1.1148335392123,-.308372772643936,-.635173237486746,-.544186508095953,-.749479008992204,-1.1148335392123,-.032433700555414,1.52387640989284,1.10658959640578,1.03103191993428
387,1,B, , , , , ,0,40,46,15,10,6,1,3,1,0,1.74,2.268,50,0,0,1,50,46.67,0,1,2, ,73.33,.87,.67,2.03,6,3,8.33,50,0,1, , ,50,83.33,75,41.67,18,85,1,82,3, ,-1.91848243159262,-.986338045923914,-1.19455606642946,.108844198175235,-.961482726598457,-1.10627670753528,1.41074318434123,-1.54311006351146,-.749479008992204,-1.22210467573096,1,150,2,165,2, ,-1.91848243159262,-.986338045923914,-.749479008992204,-1.22210467573096, ,-1.91848243159262,-.986338045923914,-.749479008992204,-1.22210467573096,-1.29086128210557,-1.10627670753528,.108844198175235,1.03103191993428
400,0,B, ,3,4,4,4,2,44,49,14,20,6,6,2,1,1,2.665,2.865,62.5,0,1,2,75,83.33,1,1,4,.45,90,.35,3.55,2.75,39,49,0,50,10,14,66.67,100,75,50,58.33,91.67,21,100,23,120,19,.557820811661642,-.635173237486746,-.765262277009933,.943014781642187,.938805065865014,-.265706076647501,.208799851178783,1.41074318434123,1.04672500811617,.215279430773218,1.13786032767965,0,101.5,2,42,1,.557820811661642,-.635173237486746,-.765262277009933,.215279430773218,1.13786032767965,.557820811661642,-.635173237486746,-.765262277009933,.215279430773218,1.13786032767965,-.347040595942953,.208799851178783,.938805065865014,1.03103191993428
407,1,B,2,6,3.5,3.5,3.5,1,46,51,13,11,2, , ,0, ,1.348,2.103,100,1, , ,75, ,1,0,3, ,60,1.69,2.22,2.86,2,1,0,0,9,9,33.33,50,58.33,75,29.17,62.5,15,92,14,72,2,-.0196415778754101,.00648135956619147,-1.20741381483789, ,-.554825769809453,1.82162387320537,.208799851178783,-.617364335791787, ,-.299258403768341,.172420099011675, ,9,1, , ,-.0196415778754101,.00648135956619147,-1.20741381483789,-.299258403768341,.172420099011675,-.0196415778754101,.00648135956619147,-1.20741381483789,-.299258403768341,.172420099011675,.282173194832125,.208799851178783,-.554825769809453,-.964513731551425
409,0,B,1,5,4,4,4,2,47,52,12,12,2,6,1,0,1,2.865,1.768,50,0,0,1,75,46.67,1,0,3, ,43.33, ,2.44,1.5,1,8,16.67,25,3,1,66.67, ,75,75,54.17,50,46,97,6,97,11,.557820811661642,.32730865809266,1.07703579727324,-1.19455606642946,-1.38478663749923,-.961482726598457,.208799851178783,-.617364335791787,1.04672500811617,.0223277428201336,-.685748993137639,1,150,2,165,2,.557820811661642,.32730865809266,1.07703579727324,.0223277428201336,-.685748993137639,.557820811661642,.32730865809266,1.07703579727324,.0223277428201336,-.685748993137639,.596780090219664,.208799851178783,-1.38478663749923,-.964513731551425
412,0,B,2,5,3.5,3,3.25,1,49,54,13,15,4,6,2,1,1,2.388,2.95,75,1,0,3,75,50,1,0,3, ,70,.85,2.8,2.8,4,13,0,28.57,10,11,50,100,83.33,58.33,50,50,45,83,25,85,8,-.308372772643936,.968963255145598,1.00334387430191,-1.00039046566354,-.0569488245846305,.430070573303456,.208799851178783,.396689424274724,1.04672500811617,-.878113467627594,1.35240260071698,1,62.5,1,153.5,2,-.308372772643936,.968963255145598,1.00334387430191,-.878113467627594,1.35240260071698,-.308372772643936,.968963255145598,1.00334387430191,-.878113467627594,1.35240260071698,1.22599388099474,.208799851178783,-.0569488245846305,-.964513731551425
423,1,B,2,5,3.5,3.5,3.5,1,44,49,8,2,1,1,0,0,0,1.245,1.495,50,0,0,1,50,50,0,0,1, ,53.33,5.48,1.47,2.78,2,4,16.67, ,3,9,33.33,16.67,28.57,33.33, ,50,23,79,6,73,1,-.0196415778754101,-.635173237486746,-.617878431067279,-1.00039046566354,-.886909692274409,-.961482726598457,-1.10627670753528,-1.12439121582504,-1.54311006351146,-1.13538238489837,-.685748993137639,1,150,2,153.5,2,-.0196415778754101,-.635173237486746,-.617878431067279,-1.13538238489837,-.685748993137639,-.0196415778754101,-.635173237486746,-.617878431067279,-1.13538238489837,-.685748993137639,-.347040595942953,-1.10627670753528,-.886909692274409,-.964513731551425
441,0,B,2,6,4,2,3,2,50,55,15,20,6,6,2,1,1,2.865,3.2,100,1,1,4,87.5,96.67,1,1,4,.04,93.33,.25,3.58,3.58,15,29,16.67,75,7,10,100,83.33,50,58.33,75,83.33,48,85,10,95,12,-.597103967412463,1.28979055367207,1.22441964321589,1.72084334447022,1.10459808862488,1.82162387320537,.866338130535813,1.41074318434123,1.04672500811617,-.749479008992204,-.256664447062982,0,9,1,7.5,1,-.597103967412463,1.28979055367207,1.22441964321589,-.749479008992204,-.256664447062982,-.597103967412463,1.28979055367207,1.22441964321589,-.749479008992204,-.256664447062982,1.54060077638228,.866338130535813,1.10459808862488,1.03103191993428
458,0,B,1,5,3,2,2.5,1,50,55,12,20,6,6,2,1,1,1.955,3.223,100,1,0,3,87.5,60,1,0,3,1.53,56.67,4.98,2.03,3.58,13,33,18.18,58.33,11,15,16.67,83.33,45.45,50,70.83,58.33,44,80,21,109,18,-1.17456635694952,1.28979055367207,.929651951330585,-.417310583483603,-.720618792569318,1.82162387320537,.866338130535813,1.41074318434123,1.04672500811617,-1.07106515558068,.923318054642325,1,9,1,111,2,-1.17456635694952,1.28979055367207,.929651951330585,-1.07106515558068,.923318054642325,-1.17456635694952,1.28979055367207,.929651951330585,-1.07106515558068,.923318054642325,1.54060077638228,.866338130535813,-.720618792569318,-.964513731551425
461,1,B,2,3,3.5,3.5,3.5,1,47,52,14,10,4,4,2,1,1,1.955,1.755,62.5,0,1,2,87.5,70,1, , ,.89, , ,1.58, ,10,13,16.67,41.67,2,6,66.67,83.33,72.73,75,58.33,83.33,42,97,6,97,11,-.0196415778754101,.32730865809266,.782268105387931,.165769298696333, ,-.265706076647501,.866338130535813,.396689424274724,.0107909794651147,.0223277428201336,-.685748993137639,0,101.5,2,78.5,1,-.0196415778754101,.32730865809266,.782268105387931,.0223277428201336,-.685748993137639,-.0196415778754101,.32730865809266,.782268105387931,.0223277428201336,-.685748993137639,.596780090219664,.866338130535813, , 
501,1,B,2,5,3.5,3.5,3.5,1,41,46,4,13,2,3,0,0,0,1.233,1.968,87.5,1,1,4,62.5,66.67,0,0,1,1.04,50, ,3.61,3.66,4,10,8.33,16.67,3,4,50,66.67,75,58.33,50,50,44,101,2,79,2,-.0196415778754101,-1.59765513306615,.929651951330585,-.0283963020695855,-1.05270271503428,1.12584722325441,-.448738428178247,-.617364335791787,-.507176034860411,.279596660090913,-1.1148335392123,0,31,1,87,1,-.0196415778754101,-1.59765513306615,.929651951330585,.279596660090913,-1.1148335392123,-.0196415778754101,-1.59765513306615,.929651951330585,.279596660090913,-1.1148335392123,-1.29086128210557,-.448738428178247,-1.05270271503428,-.964513731551425
539,1,B,2,5,3.5,3.5,3.5,1,46,51,12,15,1,3,0,0,0,1.148,1.745,62.5,0,0,1,50,43.33,0,0,1, ,50, ,1.63,1.92,8,5,0,41.67,15,8,50,33.33,75,75,75,41.67,15,80,25,82,6,-.0196415778754101,.00648135956619147,-1.20741381483789,-1.38930474707756,-1.05270271503428,-.265706076647501,-1.10627670753528,-1.12439121582504,-.507176034860411,-1.07106515558068,1.35240260071698,1,101.5,2,175.5,2,-.0196415778754101,.00648135956619147,-1.20741381483789,-1.07106515558068,1.35240260071698,-.0196415778754101,.00648135956619147,-1.20741381483789,-1.07106515558068,1.35240260071698,.282173194832125,-1.10627670753528,-1.05270271503428,-.964513731551425
548,1,B,2,2,4,5,4.5,2,47,52,14,14,6,6,2,1,1,2.103,3.2,87.5,1,1,4,87.5,93.33,1,1,4,.22,100,.02,2.83,2.83,14,14,33.33,58.33,9,11,66.67,100,75,75,87.5,91.67,46,103,24, , ,1.13528320119869,.32730865809266,1.07703579727324,1.52609466382212,1.43668201108984,1.12584722325441,.866338130535813,1.41074318434123,1.04672500811617,.408231118726303,1.24513146419832,0,31,1,17,1,1.13528320119869,.32730865809266,1.07703579727324,.408231118726303,1.24513146419832,1.13528320119869,.32730865809266,1.07703579727324,.408231118726303,1.24513146419832,.596780090219664,.866338130535813,1.43668201108984,1.03103191993428
563,0,B,2,5,3.5,3,3.25,1,45,50, , , ,4, , ,1,2.268,2.33,87.5,1,0,3,100,40,1,1,4, ,90,.35,3.91,2.8,0, ,16.67,25,0, , , ,75,75,29.17,54.17,15,97,0,75,3,-.308372772643936,-.314345938960277,-1.20741381483789,-1.58347034784347,.938805065865014,1.12584722325441,1.52387640989284, ,.0107909794651147,.0223277428201336,-1.32937581224962,1,31,1,182,2,-.308372772643936,-.314345938960277,-1.20741381483789,.0223277428201336,-1.32937581224962,-.308372772643936,-.314345938960277,-1.20741381483789,.0223277428201336,-1.32937581224962,-.032433700555414,1.52387640989284,.938805065865014,1.03103191993428
583,0,B,2,5,4,4,4,2,41,46,10,10,6,6,2,1,1,1.83,3.035,75,1,1,4,75,73.33,1,1,4,.79,93.33,.28,2.16,2.78,13,10,8.33,50,0,5, ,66.67,75,75,58.33,41.67,45,126,8,115,14,.557820811661642,-1.59765513306615,1.00334387430191,.359934899462252,1.10459808862488,.430070573303456,.208799851178783,1.41074318434123,1.04672500811617,1.88752739303328,-.47120672010031,0,62.5,1,69.5,1,.557820811661642,-1.59765513306615,1.00334387430191,1.88752739303328,-.47120672010031,.557820811661642,-1.59765513306615,1.00334387430191,1.88752739303328,-.47120672010031,-1.29086128210557,.208799851178783,1.10459808862488,1.03103191993428
596,0,B,2,5,4,4,4,2,40,45,15,15,3,4,1,0,1,2.638,2.353,75,1,1,4,75,73.33,1,1,4,.64,80,.5,3.61,2.75,2,6,0,16.67,7,9,100,66.67,41.67,41.67,79.17,83.33,18,86,26,105,11,.557820811661642,-1.91848243159262,-.986338045923914,.359934899462252,.440928120640192,.430070573303456,.208799851178783,-.110337455758532,.0107909794651147,-.68516177967451,1.45967373723565,0,62.5,1,69.5,1,.557820811661642,-1.91848243159262,-.986338045923914,-.68516177967451,1.45967373723565,.557820811661642,-1.91848243159262,-.986338045923914,-.68516177967451,1.45967373723565,-1.60546817749311,.208799851178783,.440928120640192,1.03103191993428
602,1,B,2,5,5,5,5,2,48,53,20,20,6,6,2,1,1,2.33,3.2,87.5,1,1,4,100,100,1,1,4,.02,100,.03,2.44,3.58,40,10,41.67,50,14,15,100,100,66.67,66.67,83.33,75,55,142,25,133,34,1.71274559073575,.648135956619129,1.74026310401518,1.91500894523614,1.43668201108984,1.12584722325441,1.52387640989284,1.41074318434123,1.04672500811617,2.9166030621164,1.35240260071698,0,31,1,3.5,1,1.71274559073575,.648135956619129,1.74026310401518,2.9166030621164,1.35240260071698,1.71274559073575,.648135956619129,1.74026310401518,2.9166030621164,1.35240260071698,.911386985607203,1.52387640989284,1.43668201108984,1.03103191993428
624,1,B,2,5,4,4,4,2,50,55,12,15,6,6,2,1,1,2.603,2.638,100,1,1,4,62.5,80,0,1,2,.59,90,.35,2.88,3.08,15,10,16.67,0,10,9,66.67,100,72.73, ,87.5,83.33,45,109,21,97,15,.557820811661642,1.28979055367207,1.00334387430191,.748849180876269,.938805065865014,1.82162387320537,-.448738428178247,1.41074318434123,1.04672500811617,.794134494632472,.923318054642325,0,9,1,52,1,.557820811661642,1.28979055367207,1.00334387430191,.794134494632472,.923318054642325,.557820811661642,1.28979055367207,1.00334387430191,.794134494632472,.923318054642325,1.54060077638228,-.448738428178247,.938805065865014,1.03103191993428
641,1,B,2,5,4,5,4.5,2,47,51, ,6, ,6, , ,1, ,2.29, , , , ,50, ,0,0,1, ,63.33,1.45, ,3.55, ,5,0,41.67, ,7, ,16.67, ,50, ,16.67,47,81,21,92,9,1.13528320119869,.32730865809266,1.15072772024457, ,-.389032747049587, ,-1.10627670753528, ,1.04672500811617,-1.00674792626298,.923318054642325, , , , , ,1.13528320119869,.32730865809266,1.15072772024457,-1.00674792626298,.923318054642325,1.13528320119869,.32730865809266,1.15072772024457,-1.00674792626298,.923318054642325,.282173194832125,-1.10627670753528,-.389032747049587,-.964513731551425
645,0,B,2,5,4,5,4.5,2,47,52,12,12,5,5,2,1,1,1.733,2.08,87.5,1,0,3,87.5,50,1,0,3, ,56.67,11.56,1.3,3.55,7,8,8.33,25,1,1, , ,33.33,50,66.67,50,43,87,15,77,5,1.13528320119869,.32730865809266,.855960028359258,-1.00039046566354,-.720618792569318,1.12584722325441,.866338130535813,.903716304307979,.52875799379064,-.620844550356815,.27969123553034,1,31,1,153.5,2,1.13528320119869,.32730865809266,.855960028359258,-.620844550356815,.27969123553034,1.13528320119869,.32730865809266,.855960028359258,-.620844550356815,.27969123553034,.596780090219664,.866338130535813,-.720618792569318,-.964513731551425
688,1,B,2,6,2,4,3,2,50,54, ,14,3,6,1,0,1,1.67,3.285,87.5,1,0,3,87.5,60,1,0,3,1.16,40, ,3.55,2.41, ,14,8.33,25,8,12,50,50,75,91.67,41.67,70.83,35,112,25,95,12,-.597103967412463,1.28979055367207,.266424644588643,-.417310583483603,-1.5505796602591,1.12584722325441,.866338130535813,-.110337455758532,1.04672500811617,.987086182585556,1.35240260071698,1,31,1,111,2,-.597103967412463,1.28979055367207,.266424644588643,.987086182585556,1.35240260071698,-.597103967412463,1.28979055367207,.266424644588643,.987086182585556,1.35240260071698,1.22599388099474,.866338130535813,-1.5505796602591,-.964513731551425
695,1,B,2,2,4,5,4.5,2,44,50,15,20,6,6,2,1,1,2.415,2.575,50,0,0,1,75,56.67,1,1,4,2.43,100,.02,1.92,3.66,59,100,66.67,33.33,15,15,83.33,83.33,66.67,75,79.17,87.5,28,119,26,125,25,1.13528320119869,-.635173237486746,-.249418816210645,-.611476184249521,1.43668201108984,-.961482726598457,.208799851178783,1.41074318434123,1.04672500811617,1.43730678780942,1.45967373723565,1,150,2,127,2,1.13528320119869,-.635173237486746,-.249418816210645,1.43730678780942,1.45967373723565,1.13528320119869,-.635173237486746,-.249418816210645,1.43730678780942,1.45967373723565,-.032433700555414,.208799851178783,1.43668201108984,1.03103191993428
712,0,B,2,5,4,5,4.5,2,41,47,13,12,6,6,2,1,1,2.353,2.638,50,0,1,2,50,86.67,0,1,2,.43,96.67,.2,3.61,2.22,10,14,33.33,33.33,8,13,33.33,100,58.33,58.33,87.5,95.83,37,98,20,110,12,1.13528320119869,-1.59765513306615,.413808490531297,1.13776346229029,1.27088898832997,-.961482726598457,-1.10627670753528,1.41074318434123,1.04672500811617,.0866449721378285,.816046918123661,0,150,2,32.5,1,1.13528320119869,-1.59765513306615,.413808490531297,.0866449721378285,.816046918123661,1.13528320119869,-1.59765513306615,.413808490531297,.0866449721378285,.816046918123661,-.976254386718031,-1.10627670753528,1.27088898832997,1.03103191993428
719,0,B, ,5,3.5,4,3.75,2,50,55,12,12,6,5,2,1,1,2.33,2.625,100,1,0,3,100,46.67,1,0,3, ,70,.84,2.88,1.42,12,14,8.33,8.33,10,12,66.67,66.67,83.33,75,45.83,75,30,85,24,105,16,.269089616893116,1.28979055367207,-.102034970267991,-1.19455606642946,-.0569488245846305,1.82162387320537,1.52387640989284,1.41074318434123,.52875799379064,-.749479008992204,1.24513146419832,1,9,1,165,2,.269089616893116,1.28979055367207,-.102034970267991,-.749479008992204,1.24513146419832,.269089616893116,1.28979055367207,-.102034970267991,-.749479008992204,1.24513146419832,1.54060077638228,1.52387640989284,-.0569488245846305,-.964513731551425
726,1,B,2,6,2,3,2.5,1,44,49,2,3,3,3,0,0,0,2.04,2.415,57.14,0,0,1,50,36.67,0,1,2, ,80,.53,2.3,3.74,3,5,8.33,16.67,1,4, ,50,83.33,33.33,75,66.67,17,85,2,92,8,-1.17456635694952,-.635173237486746,-1.06002996889524,-1.77763594860939,.440928120640192,-.564055104146471,-1.10627670753528,-.110337455758532,-.507176034860411,-.749479008992204,-1.1148335392123,1,125,2,186,2,-1.17456635694952,-.635173237486746,-1.06002996889524,-.749479008992204,-1.1148335392123,-1.17456635694952,-.635173237486746,-1.06002996889524,-.749479008992204,-1.1148335392123,-.347040595942953,-1.10627670753528,.440928120640192,1.03103191993428
741,1,B,2,5,5,5,5,2,43,49, ,12, ,4, , ,1, ,1.455, , , , ,62.5, ,0,0,1, ,60,1.86, ,1.5, ,10, ,8.33, ,4, ,66.67, ,75, ,79.17,15,83,7,89,7,1.71274559073575,-.956000536013215,-1.20741381483789, ,-.554825769809453, ,-.448738428178247, ,.0107909794651147,-.878113467627594,-.578477856618975, , , , , ,1.71274559073575,-.956000536013215,-1.20741381483789,-.878113467627594,-.578477856618975,1.71274559073575,-.956000536013215,-1.20741381483789,-.878113467627594,-.578477856618975,-.347040595942953,-.448738428178247,-.554825769809453,-.964513731551425
747,0,B, , , , , ,0,42,47,0,9,1,1,0,0,0,1.983,2.318,62.5,0,1,2,62.5,66.67,0,0,1,6.98,40, , ,2.91,4,4,0,41.67,0,0, , ,66.67,58.33,45.83,70.83,17,74,0,80,4, ,-1.27682783453968,-1.06002996889524,-.0283963020695855,-1.5505796602591,-.265706076647501,-.448738428178247,-1.12439121582504,-1.54311006351146,-1.45696853148685,-1.32937581224962,0,101.5,2,87,1, ,-1.27682783453968,-1.06002996889524,-1.45696853148685,-1.32937581224962, ,-1.27682783453968,-1.06002996889524,-1.45696853148685,-1.32937581224962,-.976254386718031,-.448738428178247,-1.5505796602591,-.964513731551425
748,0,B,2,5,4,4,4,2,48,52,12,12,6,6,2,1,1,1.99,2.575,87.5,1,1,4,87.5,80,1, , ,.57, , ,.5,4.41,12,12,25,16.67,13,12,83.33,66.67,66.67,58.33,83.33,87.5,45,123,25,114,17,.557820811661642,.648135956619129,1.00334387430191,.748849180876269, ,1.12584722325441,.866338130535813,1.41074318434123,1.04672500811617,1.6945757050802,1.35240260071698,0,31,1,52,1,.557820811661642,.648135956619129,1.00334387430191,1.6945757050802,1.35240260071698,.557820811661642,.648135956619129,1.00334387430191,1.6945757050802,1.35240260071698,.596780090219664,.866338130535813, , 
751,0,B, , ,2,2,2,1,44,49,12,15,2,6,1,0,1,1.995,2.553,75,1,1,4,87.5,93.33,1,1,4,.27,100,.03,3.66,4.41,0,15,0,41.67,5,7,33.33,50,58.33,75,87.5,100,38,100,25,113,15,-1.75202874648657,-.635173237486746,.487500413502624,1.52609466382212,1.43668201108984,.430070573303456,.866338130535813,-.617364335791787,1.04672500811617,.215279430773218,1.35240260071698,0,62.5,1,17,1,-1.75202874648657,-.635173237486746,.487500413502624,.215279430773218,1.35240260071698,-1.75202874648657,-.635173237486746,.487500413502624,.215279430773218,1.35240260071698,-.347040595942953,.866338130535813,1.43668201108984,1.03103191993428
784,0,B, , , , , ,0,41,47,12,20,2,6,1,0,1,2.138,2.325,62.5,0,0,1,62.5,60,0,1,2,2.19,80,.55,1.55,2.94,6,27,58.33,8.33,6,8,33.33,66.67,75,75,62.5,66.67,36,94,25,96,8, ,-1.59765513306615,.34011656755997,-.417310583483603,.440928120640192,-.265706076647501,-.448738428178247,-.617364335791787,1.04672500811617,-.170623945132951,1.35240260071698,1,101.5,2,111,2, ,-1.59765513306615,.34011656755997,-.170623945132951,1.35240260071698, ,-1.59765513306615,.34011656755997,-.170623945132951,1.35240260071698,-.976254386718031,-.448738428178247,.440928120640192,1.03103191993428
799,0,B,2,5,3.5,2,2.75,1,45,51,3,20,6,5,2,1,1,1.768,2.665,50,0,1,2,87.5,93.33,1,0,3,.21,33.33, ,2.28,1.5,15,22,8.33,41.67,4,11,100,83.33,50,75,75,83.33,15,114,23,103,13,-.885835162180989,-.314345938960277,-1.20741381483789,1.52609466382212,-1.88266358272405,-.961482726598457,.866338130535813,1.41074318434123,.52875799379064,1.11572064122095,1.13786032767965,0,150,2,17,1,-.885835162180989,-.314345938960277,-1.20741381483789,1.11572064122095,1.13786032767965,-.885835162180989,-.314345938960277,-1.20741381483789,1.11572064122095,1.13786032767965,.282173194832125,.866338130535813,-1.88266358272405,-.964513731551425
805,0,B,1, ,3,3,3,1,42,46,1,10,1,4,1,0,1,1.745,2.603,75,1,0,3,62.5,56.67,0,0,1,2.7,40, ,1.55,1.58, , ,25,33.33,6,7,33.33,66.67,75,41.67,79.17,33.33,11,82,4,92,8,-.597103967412463,-1.27682783453968,-1.5021815067232,-.611476184249521,-1.5505796602591,.430070573303456,-.448738428178247,-1.12439121582504,.0107909794651147,-.942430696945289,-.900291266174967,1,62.5,1,127,2,-.597103967412463,-1.27682783453968,-1.5021815067232,-.942430696945289,-.900291266174967,-.597103967412463,-1.27682783453968,-1.5021815067232,-.942430696945289,-.900291266174967,-1.29086128210557,-.448738428178247,-1.5505796602591,-.964513731551425
847,0,B,1,5,3,3,3,1,49,54,10,10,2,6,1,0,1,.983,2.353,50,0,0,1,62.5,60,0,1,2,2.1,93.33,.22,2.19,3.55,1,5,25,33.33,2,3,83.33,66.67,75,75,54.17,87.5,17,103,11,91,10,-.597103967412463,.968963255145598,-1.06002996889524,-.417310583483603,1.10459808862488,-.961482726598457,-.448738428178247,-.617364335791787,1.04672500811617,.408231118726303,-.149393310544318,1,150,2,111,2,-.597103967412463,.968963255145598,-1.06002996889524,.408231118726303,-.149393310544318,-.597103967412463,.968963255145598,-1.06002996889524,.408231118726303,-.149393310544318,1.22599388099474,-.448738428178247,1.10459808862488,1.03103191993428
852,0,B, , , , , ,0,42,46,10,10,2,0,0,0,0,2.7,1.995,87.5,1,0,3,50,56.67,0,0,1,3.33,36.67, ,2.13,2.05,3,10,25,8.33,0,1, , ,75,83.33,50,66.67,15,85,25,70,0, ,-1.27682783453968,-1.20741381483789,-.611476184249521,-1.71637268301896,1.12584722325441,-1.10627670753528,-.617364335791787,-2.06107707783699,-.749479008992204,1.35240260071698,1,31,1,127,2, ,-1.27682783453968,-1.20741381483789,-.749479008992204,1.35240260071698, ,-1.27682783453968,-1.20741381483789,-.749479008992204,1.35240260071698,-1.29086128210557,-1.10627670753528,-1.71637268301896,-.964513731551425
857,0,B,2,3,3.5,3.5,3.5,1,47,51,9,10,3,1,0,0,0,1.46,1.545,50,0,0,1,50,46.67,0,0,1, ,63.33,2,2.13,1.63,5,4,0,0,1,1, , ,33.33,75,41.67,50,15,78,13,77,4,-.0196415778754101,.32730865809266,-1.20741381483789,-1.19455606642946,-.389032747049587,-.961482726598457,-1.10627670753528,-.110337455758532,-1.54311006351146,-1.19969961421607,.065148962493011,1,150,2,165,2,-.0196415778754101,.32730865809266,-1.20741381483789,-1.19969961421607,.065148962493011,-.0196415778754101,.32730865809266,-1.20741381483789,-1.19969961421607,.065148962493011,.282173194832125,-1.10627670753528,-.389032747049587,-.964513731551425
877,0,B,2,3,3.5, , ,1,41,46,20,19,4,6,2,1,1,1.733,2.75,62.5,0,0,1,50,60,0,0,1,4.36,30, ,3.24,2.99,12, , , ,0, , , ,66.67, ,83.33, ,22,125,4, , , ,-1.59765513306615,-.691570354038606,-.417310583483603,-2.04845660548392,-.265706076647501,-1.10627670753528,.396689424274724,1.04672500811617,1.82321016371559,-.900291266174967,1,101.5,2,111,2, ,-1.59765513306615,-.691570354038606,1.82321016371559,-.900291266174967, ,-1.59765513306615,-.691570354038606,1.82321016371559,-.900291266174967,-1.29086128210557,-1.10627670753528,-2.04845660548392,-.964513731551425
